order_item_id,order_id,product_id,quantity,unit_price,cost_price,discount_pct,tax_amount,shipping_fee,is_refunded
ITEM003150,ORD02916,PROD020,2,211.51,136,0.0,76.14,60,False
ITEM003151,ORD02803,PROD032,3,933.84,623,0.1,504.27,0,False
ITEM003152,ORD00252,PROD044,1,1806.4,786,0.0,325.15,40,False
ITEM003153,ORD01557,PROD016,1,2282.55,1535,0.0,410.86,0,False
ITEM003154,ORD02355,PROD005,1,1420.47,774,0.0,255.69,0,True
ITEM003155,ORD00675,PROD049,4,3236.09,1350,0.2,2329.98,40,False
ITEM003156,ORD02916,PROD046,2,1641.48,815,0.1,590.93,60,False
ITEM003157,ORD02312,PROD012,3,2422.91,1356,0.0,1308.37,0,False
ITEM003158,ORD02116,PROD045,3,840.7,384,0.2,453.98,0,False
ITEM003159,ORD01603,PROD021,4,2650.5,1088,0.05,1908.36,100,False
ITEM003160,ORD00514,PROD014,2,2440.94,1093,0.15,878.74,0,False
ITEM003161,ORD02817,PROD037,3,281.16,121,0.0,151.83,60,False
ITEM003162,ORD00442,PROD022,4,526.43,377,0.0,379.03,40,False
ITEM003163,ORD00001,PROD030,2,504.05,291,0.05,181.46,40,False
ITEM003164,ORD02406,PROD023,2,2324.12,1319,0.0,836.68,100,False
ITEM003165,ORD01139,PROD005,3,1420.47,774,0.0,767.06,60,False
ITEM003166,ORD00903,PROD029,3,2057.71,830,0.0,1111.16,0,False
ITEM003167,ORD01624,PROD030,2,504.05,291,0.0,181.46,0,False
ITEM003168,ORD01221,PROD018,3,904.74,434,0.0,488.56,0,False
ITEM003169,ORD02322,PROD046,4,1641.48,815,0.2,1181.87,0,False
ITEM003170,ORD00856,PROD050,2,2095.72,1047,0.0,754.46,100,False
ITEM003171,ORD01018,PROD001,3,1746.41,799,0.0,943.06,0,False
ITEM003172,ORD01184,PROD039,3,3056.1,1243,0.05,1650.3,40,False
ITEM003173,ORD02221,PROD017,4,877.06,671,0.05,631.48,60,False
ITEM003174,ORD00585,PROD003,3,1173.47,955,0.1,633.67,60,False
ITEM003175,ORD02977,PROD042,3,3077.94,1393,0.1,1662.09,40,False
ITEM003176,ORD02529,PROD007,3,3025.92,1449,0.0,1634.0,60,False
ITEM003177,ORD00455,PROD027,1,2343.53,1365,0.0,421.84,0,True
ITEM003178,ORD00196,PROD028,4,2252.23,1447,0.1,1621.6,60,False
ITEM003179,ORD02844,PROD044,4,1806.4,786,0.15,1300.61,0,False
ITEM003180,ORD00599,PROD031,1,2693.06,1140,0.05,484.75,100,False
ITEM003181,ORD01333,PROD015,4,4106.89,1954,0.0,2956.96,0,False
ITEM003182,ORD01760,PROD048,3,1070.85,862,0.0,578.26,0,False
ITEM003183,ORD00556,PROD008,3,1007.3,566,0.0,543.94,0,False
ITEM003184,ORD02896,PROD006,3,2437.09,1107,0.1,1316.03,60,True
ITEM003185,ORD01518,PROD028,4,2252.23,1447,0.0,1621.6,60,False
ITEM003186,ORD00439,PROD004,4,752.0,464,0.0,541.44,0,False
ITEM003187,ORD02698,PROD030,2,504.05,291,0.0,181.46,0,False
ITEM003188,ORD00359,PROD043,1,1768.37,803,0.0,318.31,0,False
ITEM003189,ORD01058,PROD017,4,877.06,671,0.0,631.48,0,False
ITEM003190,ORD01112,PROD034,2,620.24,500,0.0,223.29,40,False
ITEM003191,ORD02706,PROD006,1,2437.09,1107,0.1,438.68,0,False
ITEM003192,ORD02064,PROD036,1,1349.98,804,0.0,243.0,40,False
ITEM003193,ORD02793,PROD035,3,2016.46,985,0.05,1088.89,0,False
ITEM003194,ORD00421,PROD039,3,3056.1,1243,0.0,1650.3,100,False
ITEM003195,ORD00553,PROD039,2,3056.1,1243,0.0,1100.2,0,False
ITEM003196,ORD02815,PROD016,2,2282.55,1535,0.05,821.72,40,False
ITEM003197,ORD02841,PROD002,3,673.88,547,0.0,363.9,40,False
ITEM003198,ORD01150,PROD008,3,1007.3,566,0.1,543.94,0,False
ITEM003199,ORD01032,PROD015,1,4106.89,1954,0.05,739.24,0,False
ITEM003200,ORD01492,PROD027,1,2343.53,1365,0.1,421.84,0,False
ITEM003201,ORD00880,PROD016,4,2282.55,1535,0.0,1643.43,0,False
ITEM003202,ORD01886,PROD001,3,1746.41,799,0.0,943.06,0,False
ITEM003203,ORD00852,PROD010,1,3939.1,1578,0.05,709.04,0,False
ITEM003204,ORD00510,PROD007,2,3025.92,1449,0.0,1089.33,0,False
ITEM003205,ORD01860,PROD048,1,1070.85,862,0.0,192.75,0,True
ITEM003206,ORD01764,PROD010,3,3939.1,1578,0.05,2127.11,0,False
ITEM003207,ORD00966,PROD012,1,2422.91,1356,0.0,436.12,0,False
ITEM003208,ORD01859,PROD017,3,877.06,671,0.0,473.61,0,False
ITEM003209,ORD00914,PROD045,1,840.7,384,0.05,151.33,40,False
ITEM003210,ORD01391,PROD012,4,2422.91,1356,0.2,1744.49,60,False
ITEM003211,ORD01512,PROD015,4,4106.89,1954,0.15,2956.96,100,False
ITEM003212,ORD02066,PROD046,2,1641.48,815,0.0,590.93,0,False
ITEM003213,ORD02104,PROD032,2,933.84,623,0.05,336.18,0,False
ITEM003214,ORD02967,PROD032,3,933.84,623,0.0,504.27,0,False
ITEM003215,ORD01059,PROD026,3,1183.54,583,0.0,639.11,40,False
ITEM003216,ORD02950,PROD014,3,2440.94,1093,0.1,1318.11,40,False
ITEM003217,ORD02678,PROD050,1,2095.72,1047,0.0,377.23,0,False
ITEM003218,ORD00794,PROD026,1,1183.54,583,0.0,213.04,60,False
ITEM003219,ORD01597,PROD005,1,1420.47,774,0.15,255.69,40,False
ITEM003220,ORD01807,PROD038,2,1040.09,573,0.1,374.43,100,False
ITEM003221,ORD00347,PROD050,3,2095.72,1047,0.1,1131.69,0,False
ITEM003222,ORD01056,PROD046,1,1641.48,815,0.15,295.47,0,False
ITEM003223,ORD00908,PROD004,2,752.0,464,0.1,270.72,0,False
ITEM003224,ORD01024,PROD028,4,2252.23,1447,0.0,1621.6,0,False
ITEM003225,ORD00576,PROD001,3,1746.41,799,0.05,943.06,100,False
ITEM003226,ORD00199,PROD013,4,1902.92,1347,0.0,1370.1,0,False
ITEM003227,ORD01366,PROD043,2,1768.37,803,0.0,636.61,40,False
ITEM003228,ORD01999,PROD003,3,1173.47,955,0.1,633.67,0,False
ITEM003229,ORD01255,PROD049,1,3236.09,1350,0.0,582.5,0,False
ITEM003230,ORD02349,PROD050,2,2095.72,1047,0.0,754.46,0,False
ITEM003231,ORD01017,PROD025,4,3468.6,1987,0.0,2497.39,0,False
ITEM003232,ORD00026,PROD042,4,3077.94,1393,0.0,2216.12,40,False
ITEM003233,ORD01559,PROD016,4,2282.55,1535,0.15,1643.43,100,False
ITEM003234,ORD02498,PROD021,2,2650.5,1088,0.05,954.18,40,False
ITEM003235,ORD02368,PROD013,2,1902.92,1347,0.05,685.05,40,False
ITEM003236,ORD02204,PROD044,3,1806.4,786,0.05,975.46,0,False
ITEM003237,ORD00471,PROD036,3,1349.98,804,0.05,728.99,60,False
ITEM003238,ORD02468,PROD008,4,1007.3,566,0.1,725.25,0,False
ITEM003239,ORD00651,PROD044,2,1806.4,786,0.05,650.3,100,False
ITEM003240,ORD00886,PROD019,3,2758.41,1345,0.15,1489.54,40,False
ITEM003241,ORD00930,PROD047,2,2465.74,1799,0.2,887.67,0,False
ITEM003242,ORD01745,PROD016,1,2282.55,1535,0.2,410.86,0,False
ITEM003243,ORD02883,PROD012,2,2422.91,1356,0.05,872.25,100,False
ITEM003244,ORD00876,PROD020,4,211.51,136,0.15,152.29,0,False
ITEM003245,ORD00942,PROD018,2,904.74,434,0.0,325.71,0,False
ITEM003246,ORD01309,PROD012,4,2422.91,1356,0.15,1744.49,0,False
ITEM003247,ORD00572,PROD048,3,1070.85,862,0.15,578.26,40,False
ITEM003248,ORD00054,PROD025,3,3468.6,1987,0.15,1873.04,0,False
ITEM003249,ORD00605,PROD011,3,1201.51,685,0.1,648.82,60,False
ITEM003250,ORD00325,PROD022,1,526.43,377,0.0,94.76,100,False
ITEM003251,ORD00885,PROD046,4,1641.48,815,0.0,1181.87,100,False
ITEM003252,ORD00265,PROD034,1,620.24,500,0.0,111.64,0,True
ITEM003253,ORD00382,PROD013,1,1902.92,1347,0.1,342.53,40,False
ITEM003254,ORD01237,PROD046,3,1641.48,815,0.0,886.4,0,False
ITEM003255,ORD02381,PROD038,4,1040.09,573,0.0,748.87,40,True
ITEM003256,ORD01382,PROD012,2,2422.91,1356,0.05,872.25,60,False
ITEM003257,ORD02251,PROD039,2,3056.1,1243,0.05,1100.2,40,False
ITEM003258,ORD02106,PROD036,4,1349.98,804,0.15,971.99,60,False
ITEM003259,ORD01518,PROD028,2,2252.23,1447,0.05,810.8,60,False
ITEM003260,ORD01534,PROD027,3,2343.53,1365,0.1,1265.51,0,False
ITEM003261,ORD01792,PROD039,3,3056.1,1243,0.05,1650.3,40,False
ITEM003262,ORD00547,PROD013,1,1902.92,1347,0.1,342.53,0,False
ITEM003263,ORD00871,PROD043,3,1768.37,803,0.0,954.92,0,False
ITEM003264,ORD02151,PROD040,2,445.33,309,0.0,160.32,0,False
ITEM003265,ORD01224,PROD027,1,2343.53,1365,0.15,421.84,100,False
ITEM003266,ORD00865,PROD031,4,2693.06,1140,0.05,1939.0,0,False
ITEM003267,ORD01966,PROD002,4,673.88,547,0.05,485.2,40,False
ITEM003268,ORD00398,PROD018,1,904.74,434,0.0,162.85,60,False
ITEM003269,ORD01762,PROD026,3,1183.54,583,0.0,639.11,60,False
ITEM003270,ORD00392,PROD042,1,3077.94,1393,0.05,554.03,60,False
ITEM003271,ORD02154,PROD031,1,2693.06,1140,0.0,484.75,0,False
ITEM003272,ORD01613,PROD038,3,1040.09,573,0.0,561.65,40,False
ITEM003273,ORD01078,PROD022,4,526.43,377,0.0,379.03,40,False
ITEM003274,ORD01301,PROD036,1,1349.98,804,0.05,243.0,40,False
ITEM003275,ORD02159,PROD019,4,2758.41,1345,0.05,1986.06,0,False
ITEM003276,ORD02272,PROD014,2,2440.94,1093,0.2,878.74,0,False
ITEM003277,ORD02123,PROD014,3,2440.94,1093,0.05,1318.11,100,False
ITEM003278,ORD02554,PROD050,2,2095.72,1047,0.15,754.46,0,False
ITEM003279,ORD02818,PROD029,4,2057.71,830,0.05,1481.55,0,False
ITEM003280,ORD02530,PROD017,2,877.06,671,0.05,315.74,0,True
ITEM003281,ORD00364,PROD050,2,2095.72,1047,0.0,754.46,0,False
ITEM003282,ORD02287,PROD050,2,2095.72,1047,0.0,754.46,0,False
ITEM003283,ORD01425,PROD037,1,281.16,121,0.05,50.61,40,False
ITEM003284,ORD00846,PROD009,1,798.08,513,0.0,143.65,100,False
ITEM003285,ORD01328,PROD001,3,1746.41,799,0.1,943.06,0,False
ITEM003286,ORD00392,PROD004,4,752.0,464,0.05,541.44,0,True
ITEM003287,ORD01041,PROD007,4,3025.92,1449,0.15,2178.66,40,False
ITEM003288,ORD02060,PROD011,3,1201.51,685,0.2,648.82,0,False
ITEM003289,ORD02047,PROD014,4,2440.94,1093,0.0,1757.48,100,False
ITEM003290,ORD00146,PROD042,4,3077.94,1393,0.0,2216.12,0,False
ITEM003291,ORD01306,PROD019,2,2758.41,1345,0.05,993.03,0,False
ITEM003292,ORD01573,PROD040,2,445.33,309,0.0,160.32,40,False
ITEM003293,ORD02217,PROD003,4,1173.47,955,0.0,844.9,60,False
ITEM003294,ORD02895,PROD008,3,1007.3,566,0.1,543.94,40,False
ITEM003295,ORD02218,PROD029,3,2057.71,830,0.2,1111.16,0,False
ITEM003296,ORD02033,PROD050,4,2095.72,1047,0.1,1508.92,0,False
ITEM003297,ORD00765,PROD037,3,281.16,121,0.05,151.83,100,False
ITEM003298,ORD01370,PROD043,3,1768.37,803,0.0,954.92,60,False
ITEM003299,ORD00499,PROD009,2,798.08,513,0.05,287.31,0,False
ITEM003300,ORD01967,PROD019,3,2758.41,1345,0.0,1489.54,60,False
ITEM003301,ORD01166,PROD012,1,2422.91,1356,0.05,436.12,40,False
ITEM003302,ORD02945,PROD027,2,2343.53,1365,0.0,843.67,40,False
ITEM003303,ORD01761,PROD037,1,281.16,121,0.15,50.61,0,False
ITEM003304,ORD00118,PROD048,4,1070.85,862,0.1,771.01,60,False
ITEM003305,ORD00365,PROD025,3,3468.6,1987,0.05,1873.04,0,False
ITEM003306,ORD01982,PROD045,1,840.7,384,0.15,151.33,60,False
ITEM003307,ORD00136,PROD038,3,1040.09,573,0.0,561.65,0,False
ITEM003308,ORD01101,PROD048,1,1070.85,862,0.0,192.75,60,False
ITEM003309,ORD01872,PROD050,2,2095.72,1047,0.1,754.46,0,False
ITEM003310,ORD02605,PROD017,4,877.06,671,0.2,631.48,0,False
ITEM003311,ORD00018,PROD044,1,1806.4,786,0.05,325.15,0,True
ITEM003312,ORD01891,PROD033,2,1502.15,1017,0.0,540.77,0,False
ITEM003313,ORD02451,PROD039,4,3056.1,1243,0.1,2200.39,0,False
ITEM003314,ORD00205,PROD014,1,2440.94,1093,0.0,439.37,0,False
ITEM003315,ORD00499,PROD028,1,2252.23,1447,0.05,405.4,100,True
ITEM003316,ORD02372,PROD018,2,904.74,434,0.0,325.71,40,False
ITEM003317,ORD00595,PROD033,4,1502.15,1017,0.15,1081.54,40,False
ITEM003318,ORD00562,PROD042,4,3077.94,1393,0.0,2216.12,0,False
ITEM003319,ORD01305,PROD015,2,4106.89,1954,0.15,1478.48,0,False
ITEM003320,ORD02527,PROD011,3,1201.51,685,0.0,648.82,0,False
ITEM003321,ORD02212,PROD036,2,1349.98,804,0.0,485.99,60,False
ITEM003322,ORD02372,PROD015,4,4106.89,1954,0.15,2956.96,0,False
ITEM003323,ORD02599,PROD048,2,1070.85,862,0.0,385.51,60,False
ITEM003324,ORD02879,PROD030,3,504.05,291,0.05,272.19,0,False
ITEM003325,ORD00640,PROD015,2,4106.89,1954,0.0,1478.48,100,False
ITEM003326,ORD01927,PROD049,2,3236.09,1350,0.1,1164.99,0,False
ITEM003327,ORD02682,PROD023,1,2324.12,1319,0.0,418.34,0,False
ITEM003328,ORD02807,PROD043,3,1768.37,803,0.0,954.92,40,False
ITEM003329,ORD02256,PROD050,4,2095.72,1047,0.05,1508.92,100,False
ITEM003330,ORD00315,PROD048,3,1070.85,862,0.0,578.26,40,False
ITEM003331,ORD02352,PROD015,4,4106.89,1954,0.0,2956.96,0,False
ITEM003332,ORD00901,PROD029,4,2057.71,830,0.1,1481.55,40,False
ITEM003333,ORD02287,PROD011,1,1201.51,685,0.05,216.27,100,False
ITEM003334,ORD01751,PROD045,3,840.7,384,0.0,453.98,0,False
ITEM003335,ORD00804,PROD018,1,904.74,434,0.05,162.85,0,False
ITEM003336,ORD01561,PROD040,2,445.33,309,0.15,160.32,60,True
ITEM003337,ORD01453,PROD031,3,2693.06,1140,0.0,1454.25,60,False
ITEM003338,ORD01244,PROD009,2,798.08,513,0.05,287.31,60,False
ITEM003339,ORD02323,PROD022,3,526.43,377,0.1,284.27,100,False
ITEM003340,ORD01671,PROD011,4,1201.51,685,0.0,865.09,0,False
ITEM003341,ORD02028,PROD017,2,877.06,671,0.0,315.74,40,False
ITEM003342,ORD01769,PROD033,3,1502.15,1017,0.0,811.16,40,False
ITEM003343,ORD02001,PROD011,3,1201.51,685,0.1,648.82,60,False
ITEM003344,ORD01090,PROD039,2,3056.1,1243,0.0,1100.2,60,False
ITEM003345,ORD01447,PROD008,1,1007.3,566,0.1,181.31,100,False
ITEM003346,ORD02303,PROD004,3,752.0,464,0.05,406.08,0,False
ITEM003347,ORD02173,PROD036,1,1349.98,804,0.0,243.0,0,False
ITEM003348,ORD01170,PROD019,1,2758.41,1345,0.05,496.51,0,False
ITEM003349,ORD00615,PROD024,1,2463.1,1015,0.2,443.36,40,False
ITEM003350,ORD02433,PROD041,1,943.33,405,0.0,169.8,0,False
ITEM003351,ORD02495,PROD049,1,3236.09,1350,0.0,582.5,60,False
ITEM003352,ORD00387,PROD018,4,904.74,434,0.05,651.41,0,False
ITEM003353,ORD02431,PROD033,1,1502.15,1017,0.0,270.39,0,False
ITEM003354,ORD01406,PROD046,4,1641.48,815,0.0,1181.87,40,False
ITEM003355,ORD00124,PROD036,3,1349.98,804,0.0,728.99,60,False
ITEM003356,ORD01814,PROD010,4,3939.1,1578,0.0,2836.15,0,True
ITEM003357,ORD01625,PROD014,4,2440.94,1093,0.0,1757.48,60,False
ITEM003358,ORD01182,PROD007,1,3025.92,1449,0.1,544.67,0,False
ITEM003359,ORD00728,PROD012,3,2422.91,1356,0.2,1308.37,0,False
ITEM003360,ORD02944,PROD022,3,526.43,377,0.0,284.27,0,False
ITEM003361,ORD01142,PROD027,3,2343.53,1365,0.0,1265.51,60,False
ITEM003362,ORD02376,PROD048,2,1070.85,862,0.0,385.51,0,False
ITEM003363,ORD02742,PROD037,4,281.16,121,0.0,202.44,100,False
ITEM003364,ORD00359,PROD011,1,1201.51,685,0.0,216.27,40,False
ITEM003365,ORD02845,PROD036,2,1349.98,804,0.0,485.99,0,False
ITEM003366,ORD00443,PROD013,1,1902.92,1347,0.15,342.53,0,False
ITEM003367,ORD02212,PROD032,2,933.84,623,0.0,336.18,0,False
ITEM003368,ORD00973,PROD008,3,1007.3,566,0.0,543.94,40,False
ITEM003369,ORD00361,PROD007,2,3025.92,1449,0.0,1089.33,40,False
ITEM003370,ORD02633,PROD043,3,1768.37,803,0.0,954.92,60,False
ITEM003371,ORD00853,PROD043,2,1768.37,803,0.15,636.61,0,False
ITEM003372,ORD01625,PROD017,1,877.06,671,0.0,157.87,0,False
ITEM003373,ORD01612,PROD022,1,526.43,377,0.2,94.76,0,False
ITEM003374,ORD01757,PROD046,2,1641.48,815,0.0,590.93,0,False
ITEM003375,ORD01024,PROD034,4,620.24,500,0.05,446.57,0,False
ITEM003376,ORD01908,PROD020,4,211.51,136,0.2,152.29,100,False
ITEM003377,ORD01931,PROD008,2,1007.3,566,0.0,362.63,40,False
ITEM003378,ORD00241,PROD022,4,526.43,377,0.0,379.03,60,False
ITEM003379,ORD00666,PROD027,1,2343.53,1365,0.1,421.84,0,False
ITEM003380,ORD02613,PROD034,4,620.24,500,0.0,446.57,0,False
ITEM003381,ORD01166,PROD021,2,2650.5,1088,0.05,954.18,0,False
ITEM003382,ORD02880,PROD015,4,4106.89,1954,0.0,2956.96,0,False
ITEM003383,ORD00976,PROD005,2,1420.47,774,0.0,511.37,40,False
ITEM003384,ORD02040,PROD038,1,1040.09,573,0.0,187.22,0,False
ITEM003385,ORD02079,PROD017,3,877.06,671,0.15,473.61,60,True
ITEM003386,ORD00223,PROD008,1,1007.3,566,0.0,181.31,100,False
ITEM003387,ORD01828,PROD019,1,2758.41,1345,0.0,496.51,0,True
ITEM003388,ORD02314,PROD005,2,1420.47,774,0.05,511.37,60,False
ITEM003389,ORD01306,PROD023,1,2324.12,1319,0.0,418.34,40,False
ITEM003390,ORD00788,PROD019,1,2758.41,1345,0.0,496.51,0,False
ITEM003391,ORD02429,PROD014,4,2440.94,1093,0.0,1757.48,100,False
ITEM003392,ORD00556,PROD010,2,3939.1,1578,0.1,1418.08,0,False
ITEM003393,ORD02110,PROD031,4,2693.06,1140,0.05,1939.0,60,False
ITEM003394,ORD02761,PROD013,2,1902.92,1347,0.0,685.05,0,False
ITEM003395,ORD00847,PROD022,4,526.43,377,0.0,379.03,0,False
ITEM003396,ORD02569,PROD037,4,281.16,121,0.05,202.44,0,False
ITEM003397,ORD01095,PROD039,3,3056.1,1243,0.1,1650.3,60,False
ITEM003398,ORD02650,PROD010,1,3939.1,1578,0.0,709.04,0,False
ITEM003399,ORD01560,PROD031,4,2693.06,1140,0.0,1939.0,0,False
ITEM003400,ORD00140,PROD043,3,1768.37,803,0.0,954.92,0,False
ITEM003401,ORD01364,PROD035,4,2016.46,985,0.05,1451.85,0,False
ITEM003402,ORD00590,PROD013,4,1902.92,1347,0.2,1370.1,40,False
ITEM003403,ORD01750,PROD030,3,504.05,291,0.0,272.19,60,False
ITEM003404,ORD02576,PROD034,3,620.24,500,0.0,334.93,60,False
ITEM003405,ORD00541,PROD036,3,1349.98,804,0.0,728.99,60,False
ITEM003406,ORD02423,PROD035,1,2016.46,985,0.0,362.96,100,False
ITEM003407,ORD00291,PROD047,1,2465.74,1799,0.0,443.83,60,False
ITEM003408,ORD02091,PROD004,4,752.0,464,0.15,541.44,100,False
ITEM003409,ORD01256,PROD004,1,752.0,464,0.0,135.36,0,False
ITEM003410,ORD01236,PROD047,3,2465.74,1799,0.1,1331.5,0,False
ITEM003411,ORD00008,PROD006,2,2437.09,1107,0.0,877.35,100,True
ITEM003412,ORD01658,PROD028,1,2252.23,1447,0.1,405.4,40,False
ITEM003413,ORD00483,PROD030,3,504.05,291,0.05,272.19,60,False
ITEM003414,ORD02090,PROD027,3,2343.53,1365,0.0,1265.51,0,False
ITEM003415,ORD00333,PROD005,3,1420.47,774,0.15,767.06,60,False
ITEM003416,ORD01257,PROD044,3,1806.4,786,0.0,975.46,40,False
ITEM003417,ORD01040,PROD039,4,3056.1,1243,0.05,2200.39,0,False
ITEM003418,ORD02117,PROD035,3,2016.46,985,0.15,1088.89,0,False
ITEM003419,ORD02101,PROD039,3,3056.1,1243,0.0,1650.3,0,False
ITEM003420,ORD00685,PROD044,4,1806.4,786,0.05,1300.61,100,False
ITEM003421,ORD00994,PROD015,1,4106.89,1954,0.1,739.24,40,False
ITEM003422,ORD01798,PROD019,2,2758.41,1345,0.2,993.03,100,False
ITEM003423,ORD01825,PROD030,4,504.05,291,0.1,362.92,0,False
ITEM003424,ORD02575,PROD038,4,1040.09,573,0.0,748.87,100,True
ITEM003425,ORD01806,PROD032,1,933.84,623,0.05,168.09,0,False
ITEM003426,ORD01703,PROD040,1,445.33,309,0.1,80.16,0,False
ITEM003427,ORD00063,PROD029,3,2057.71,830,0.05,1111.16,0,False
ITEM003428,ORD00261,PROD006,1,2437.09,1107,0.15,438.68,100,False
ITEM003429,ORD00858,PROD026,2,1183.54,583,0.0,426.07,0,False
ITEM003430,ORD01264,PROD027,4,2343.53,1365,0.0,1687.34,0,False
ITEM003431,ORD01489,PROD035,2,2016.46,985,0.05,725.93,0,False
ITEM003432,ORD01131,PROD028,3,2252.23,1447,0.2,1216.2,0,False
ITEM003433,ORD02031,PROD005,2,1420.47,774,0.0,511.37,60,False
ITEM003434,ORD00180,PROD041,3,943.33,405,0.2,509.4,40,False
ITEM003435,ORD00355,PROD048,2,1070.85,862,0.15,385.51,40,False
ITEM003436,ORD00934,PROD016,4,2282.55,1535,0.15,1643.43,100,False
ITEM003437,ORD02775,PROD041,2,943.33,405,0.15,339.6,40,False
ITEM003438,ORD00589,PROD018,1,904.74,434,0.15,162.85,60,False
ITEM003439,ORD01761,PROD013,2,1902.92,1347,0.1,685.05,0,False
ITEM003440,ORD00605,PROD043,4,1768.37,803,0.05,1273.22,100,False
ITEM003441,ORD02229,PROD025,3,3468.6,1987,0.0,1873.04,0,False
ITEM003442,ORD00174,PROD010,2,3939.1,1578,0.0,1418.08,60,False
ITEM003443,ORD02402,PROD029,2,2057.71,830,0.0,740.78,40,False
ITEM003444,ORD00354,PROD010,1,3939.1,1578,0.0,709.04,0,False
ITEM003445,ORD01339,PROD006,3,2437.09,1107,0.0,1316.03,0,False
ITEM003446,ORD00434,PROD016,3,2282.55,1535,0.15,1232.57,0,True
ITEM003447,ORD02953,PROD025,3,3468.6,1987,0.05,1873.04,0,False
ITEM003448,ORD02330,PROD044,4,1806.4,786,0.0,1300.61,40,False
ITEM003449,ORD00259,PROD004,4,752.0,464,0.1,541.44,100,False
ITEM003450,ORD00868,PROD037,1,281.16,121,0.0,50.61,40,False
ITEM003451,ORD02607,PROD034,2,620.24,500,0.0,223.29,40,False
ITEM003452,ORD02053,PROD019,4,2758.41,1345,0.15,1986.06,0,False
ITEM003453,ORD02004,PROD033,3,1502.15,1017,0.0,811.16,0,False
ITEM003454,ORD00596,PROD004,2,752.0,464,0.05,270.72,40,False
ITEM003455,ORD01669,PROD044,2,1806.4,786,0.0,650.3,100,False
ITEM003456,ORD00394,PROD034,2,620.24,500,0.05,223.29,60,False
ITEM003457,ORD00336,PROD012,1,2422.91,1356,0.1,436.12,0,False
ITEM003458,ORD02111,PROD031,4,2693.06,1140,0.0,1939.0,40,False
ITEM003459,ORD00044,PROD016,4,2282.55,1535,0.2,1643.43,40,False
ITEM003460,ORD02201,PROD002,2,673.88,547,0.0,242.6,40,False
ITEM003461,ORD00854,PROD049,1,3236.09,1350,0.05,582.5,40,False
ITEM003462,ORD00275,PROD002,1,673.88,547,0.15,121.3,60,False
ITEM003463,ORD00426,PROD036,4,1349.98,804,0.15,971.99,0,False
ITEM003464,ORD00483,PROD006,4,2437.09,1107,0.0,1754.71,100,False
ITEM003465,ORD00214,PROD023,1,2324.12,1319,0.0,418.34,0,False
ITEM003466,ORD02127,PROD039,3,3056.1,1243,0.1,1650.3,0,False
ITEM003467,ORD00139,PROD047,1,2465.74,1799,0.0,443.83,100,False
ITEM003468,ORD00950,PROD044,3,1806.4,786,0.0,975.46,0,False
ITEM003469,ORD00098,PROD037,4,281.16,121,0.1,202.44,0,False
ITEM003470,ORD00664,PROD046,1,1641.48,815,0.05,295.47,0,True
ITEM003471,ORD02246,PROD016,1,2282.55,1535,0.0,410.86,40,False
ITEM003472,ORD02833,PROD043,1,1768.37,803,0.0,318.31,0,False
ITEM003473,ORD02204,PROD044,1,1806.4,786,0.15,325.15,0,False
ITEM003474,ORD01074,PROD019,2,2758.41,1345,0.05,993.03,0,False
ITEM003475,ORD00479,PROD049,2,3236.09,1350,0.1,1164.99,60,False
ITEM003476,ORD02276,PROD024,4,2463.1,1015,0.0,1773.43,0,False
ITEM003477,ORD02570,PROD027,4,2343.53,1365,0.0,1687.34,40,False
ITEM003478,ORD02197,PROD007,1,3025.92,1449,0.0,544.67,0,False
ITEM003479,ORD01082,PROD030,2,504.05,291,0.05,181.46,40,False
ITEM003480,ORD00162,PROD041,4,943.33,405,0.0,679.2,0,False
ITEM003481,ORD02911,PROD014,3,2440.94,1093,0.05,1318.11,40,False
ITEM003482,ORD01501,PROD044,2,1806.4,786,0.1,650.3,40,False
ITEM003483,ORD01451,PROD015,2,4106.89,1954,0.1,1478.48,0,False
ITEM003484,ORD00395,PROD012,2,2422.91,1356,0.0,872.25,60,False
ITEM003485,ORD00801,PROD029,1,2057.71,830,0.1,370.39,60,False
ITEM003486,ORD00186,PROD023,3,2324.12,1319,0.05,1255.03,0,False
ITEM003487,ORD00558,PROD013,1,1902.92,1347,0.0,342.53,40,False
ITEM003488,ORD01981,PROD009,4,798.08,513,0.0,574.62,40,False
ITEM003489,ORD00446,PROD024,3,2463.1,1015,0.05,1330.07,0,False
ITEM003490,ORD00830,PROD039,1,3056.1,1243,0.0,550.1,0,False
ITEM003491,ORD02135,PROD030,2,504.05,291,0.0,181.46,100,False
ITEM003492,ORD01273,PROD001,3,1746.41,799,0.0,943.06,40,False
ITEM003493,ORD01814,PROD010,2,3939.1,1578,0.0,1418.08,100,False
ITEM003494,ORD02486,PROD038,4,1040.09,573,0.2,748.87,40,False
ITEM003495,ORD00516,PROD047,3,2465.74,1799,0.1,1331.5,0,False
ITEM003496,ORD01601,PROD015,4,4106.89,1954,0.05,2956.96,0,False
ITEM003497,ORD00947,PROD009,4,798.08,513,0.15,574.62,60,False
ITEM003498,ORD01226,PROD013,4,1902.92,1347,0.05,1370.1,40,False
ITEM003499,ORD01599,PROD023,3,2324.12,1319,0.1,1255.03,0,False
ITEM003500,ORD01679,PROD033,4,1502.15,1017,0.0,1081.54,40,False
ITEM003501,ORD00756,PROD009,1,798.08,513,0.05,143.65,60,False
